talk_id,public_url,speaker_name,headline,description,date given,event,duration,primary_language,published,tags,
442,https://www.ted.com/talks/woody_norris_invents_amazing_things,Woody Norris,Hypersonic sound and other inventions,"Woody Norris shows off two of his inventions that use sound in new ways, including the Long Range Acoustic Device, or LRAD. He talks about his untraditional approach to inventing and education, because, as he puts it: ""Almost nothing has been invented yet."" So -- what's next?",February-04,TED2004,0:13:49,en,1/26/09,"business,design,invention,creativity,technology",
440,https://www.ted.com/talks/peter_ward_on_mass_extinctions,Peter Ward,A theory of Earth's mass extinctions,"Asteroid strikes get all the coverage, but ""Medea Hypothesis"" author Peter Ward argues that most of Earth's mass extinctions were caused by lowly bacteria. The culprit, a poison called hydrogen sulfide, may have an interesting application in medicine.",February-08,TED2008,0:19:41,en,1/27/09,"space,disease,history,dinosaurs,life,environment,science",
443,https://www.ted.com/talks/aimee_mullins_on_running,Aimee Mullins,Changing my legs - and my mindset,"In this TED archive video from 1998, paralympic sprinter Aimee Mullins talks about her record-setting career as a runner, and about the amazing carbon-fiber prosthetic legs (then a prototype) that helped her cross the finish line.",Feb-98,TED1998,0:22:25,en,1/28/09,"prosthetics,body language,sports,beauty,design,technology",
445,https://www.ted.com/talks/joe_derisi_hunts_the_next_killer_virus,Joe DeRisi,Solving medical mysteries,"Biochemist Joe DeRisi talks about amazing new ways to diagnose viruses (and treat the illnesses they cause) using DNA. His work may help us understand malaria, SARS, avian flu -- and the 60 percent of everyday viral infections that go undiagnosed.",February-06,TED2006,0:16:05,en,1/29/09,"virus,medicine,illness,global issues,science,technology",
447,https://www.ted.com/talks/natalie_macmaster_and_donnell_leahy_play_the_cape_breton_fiddle,Natalie MacMaster,Fiddling in reel time,"Natalie MacMaster and her musical partner Donnell Leahy play several tunes from the Cape Breton tradition -- a sprightly, soulful style of folk fiddling. It's an inspired collaboration that will have you clapping (and maybe dancing) along.",February-03,TED2003,0:18:47,en,1/30/09,"violin,piano,entertainment,live music,music,culture,collaboration,performance",
450,https://www.ted.com/talks/bill_gross_on_new_energy,Bill Gross,A solar energy system that tracks the sun,"Bill Gross, the founder of Idealab, talks about his life as an inventor, starting with his high-school company selling solar energy plans and kits. Learn here about a groundbreaking system for solar cells -- and some questions we haven't yet solved.",February-03,TED2003,0:19:55,en,2/2/09,"energy,solar energy,invention,technology",
451,https://www.ted.com/talks/bill_gates_unplugged,Bill Gates,"Mosquitos, malaria and education","Bill Gates hopes to solve some of the world's biggest problems using a new kind of philanthropy. In a passionate and, yes, funny 18 minutes, he asks us to consider two big questions and how we might answer them. (And see the Q&A on the TED Blog.)",February-09,TED2009,0:20:16,en,2/5/09,"TED Brain Trust,philanthropy,insects,business,health,illness,science,technology,education",
453,https://www.ted.com/talks/elizabeth_gilbert_on_genius,Elizabeth Gilbert,Your elusive creative genius,"Elizabeth Gilbert muses on the impossible things we expect from artists and geniuses -- and shares the radical idea that, instead of the rare person ""being"" a genius, all of us ""have"" a genius. It's a funny, personal and surprisingly moving talk.",February-09,TED2009,0:19:09,en,2/9/09,"entertainment,culture,poetry,work,writing,creativity,personality",
455,https://www.ted.com/talks/milton_glaser_on_using_design_to_make_ideas_new,Milton Glaser,Using design to make ideas new,"From the TED archives: The legendary graphic designer Milton Glaser dives deep into a new painting inspired by Piero della Francesca. From here, he muses on what makes a convincing poster, by breaking down an idea and making it new.",Feb-98,TED1998,0:15:14,en,2/11/09,"culture,art,design,creativity,communication,education",
457,https://www.ted.com/talks/david_merrill_demos_siftables_the_smart_blocks,David Merrill,Toy tiles that talk to each other,"MIT grad student David Merrill demos Siftables -- cookie-sized, computerized tiles you can stack and shuffle in your hands. These future-toys can do math, play music, and talk to their friends, too. Is this the next thing in hands-on learning?",February-09,TED2009,0:07:09,en,2/12/09,"toy,music,business,art,computers,design,invention,children,technology,education",
462,https://www.ted.com/talks/barry_schwartz_on_our_loss_of_wisdom,Barry Schwartz,Our loss of wisdom,"Barry Schwartz makes a passionate call for ""practical wisdom"" as an antidote to a society gone mad with bureaucracy. He argues powerfully that rules often fail us, incentives often backfire, and practical, everyday wisdom will help rebuild our world.",February-09,TED2009,0:20:45,en,2/16/09,"culture,philosophy,business,politics,global issues,self,social change,society",
463,https://www.ted.com/talks/juan_enriquez_shares_mindboggling_new_science,Juan Enriquez,The next species of human,"While the mega-banks were toppling in early 2009, Juan Enriquez took the stage to say: The really big reboot is yet to come. But don't look for it on the stock exchange or the political ballot. It'll come from science labs, and it promises keener bodies and minds. Our kids are going to be ... different.",February-09,TED2009,0:18:50,en,2/17/09,"TED Brain Trust,TED Books,economics,biology,business,science,technology,robots",
464,https://www.ted.com/talks/jose_abreu_on_kids_transformed_by_music,Jose Antonio Abreu,The El Sistema music revolution,Jose Antonio Abreu is the charismatic founder of a youth orchestra system that has transformed thousands of kids' lives in Venezuela.  Here he shares his amazing story and unveils a TED Prize wish that could have a big impact in the US and beyond.,February-09,TED2009,0:16:58,en,2/18/09,"conducting,philanthropy,entertainment,music,culture,poverty,education",
466,https://www.ted.com/talks/astonishing_performance_by_a_venezuelan_youth_orchestra_1,Gustavo Dudamel and the Teresa CarreÃ±o Youth Orchestra,El Sistema's top youth orchestra,"The Teresa CarreÃ±o Youth Orchestra contains the best high school musicians from Venezuela's life-changing music program, El Sistema. Led here by Gustavo Dudamel, they play Shostakovich's Symphony No. 10, 2nd movement, and Arturo MÃ¡rquez' DanzÃ_n No. 2.",February-09,TED2009,0:17:06,en,2/18/09,"conducting,entertainment,live music,music,culture,children,TED Prize,performance,education",
467,https://www.ted.com/talks/sylvia_earle_s_ted_prize_wish_to_protect_our_oceans,Sylvia Earle,My wish: Protect our oceans,Legendary ocean researcher Sylvia Earle shares astonishing images of the ocean -- and shocking stats about its rapid decline -- as she makes her TED Prize wish: that we will join her in protecting the vital blue heart of the planet.,February-09,TED2009,0:18:16,en,2/19/09,"submarine,oceans,biodiversity,TED Prize,science,exploration,activism",
468,https://www.ted.com/talks/jill_tarter_s_call_to_join_the_seti_search,Jill Tarter,Join the SETI search,"The SETI Institute's Jill Tarter makes her TED Prize wish: to accelerate our search for cosmic company. Using a growing array of radio telescopes, she and her team listen for patterns that may be a sign of intelligence elsewhere in the universe.",February-09,TED2009,0:21:23,en,2/20/09,"extraterrestrial life,space,TED Prize,science,universe,exploration,intelligence",
469,https://www.ted.com/talks/ed_ulbrich_shows_how_benjamin_button_got_his_face,Ed Ulbrich,How Benjamin Button got his face,"Ed Ulbrich, the digital-effects guru from Digital Domain, explains the Oscar-winning technology that allowed his team to digitally create the older versions of Brad Pitt's face for ""The Curious Case of Benjamin Button.""",February-09,TED2009,0:18:07,en,2/23/09,"entertainment,film,aging,business,animation,technology",
470,https://www.ted.com/talks/capt_charles_moore_on_the_seas_of_plastic,Charles Moore,Seas of plastic,"Capt. Charles Moore of the Algalita Marine Research Foundation first discovered the Great Pacific Garbage Patch -- an endless floating waste of plastic trash. Now he's drawing attention to the growing, choking problem of plastic debris in our seas.",February-09,TED2009,0:07:20,en,2/24/09,"plastic,oceans,business,environment,science",
471,https://www.ted.com/talks/richard_pyle_dives_the_twilight_zone,Richard Pyle,A dive into the reef's Twilight Zone,"In this illuminating talk, Richard Pyle shows us thriving life on the cliffs of coral reefs and groundbreaking diving technologies he has pioneered to explore it. He and his team risk everything to reveal the secrets of undiscovered species.",February-04,TED2004,0:16:48,en,2/25/09,"fish,fear,oceans,biodiversity,science,technology,exploration",
472,https://www.ted.com/talks/miru_kim_s_underground_art,Miru Kim,My underground art explorations,"At the 2008 EG Conference, artist Miru Kim talks about her work. Kim explores industrial ruins underneath New York and then photographs herself in them, nude -- to bring these massive, dangerous, hidden spaces into sharp focus.",December-08,EG 2008,0:14:30,en,2/26/09,"entertainment,photography,art,cities,beauty,exploration",
473,https://www.ted.com/talks/evan_williams_on_listening_to_twitter_users,Evan Williams,The voices of Twitter users,"In the year leading up to this talk, the web tool Twitter exploded in size (up 10x during 2008 alone). Co-founder Evan Williams reveals that many of the ideas driving that growth came from unexpected uses invented by the users themselves.",February-09,TED2009,0:08:00,en,2/27/09,"entertainment,culture,business,social media,technology,communication,social change",
474,https://www.ted.com/talks/brenda_laurel_on_making_games_for_girls,Brenda Laurel,Why not make video games for girls?,"At TED in 1998, Brenda Laurel asks: Why are all the top-selling videogames aimed at little boys? She spent two years researching the world of girls (and shares amazing interviews and photos) to create a game that girls would love.",Feb-98,TED1998,0:13:08,en,3/2/09,"entertainment,culture,gaming,history,design,children,technology,women",
475,https://www.ted.com/talks/willie_smits_restores_a_rainforest,Willie Smits,How to restore a rainforest,"By piecing together a complex ecological puzzle, biologist Willie Smits believes he has found a way to re-grow clearcut rainforest in Borneo, saving local orangutans â€” and creating a thrilling blueprint for restoring fragile ecosystems. NOTE: The core content of this talk has been challenged on a number of grounds. For details, and Willie Smits' response, please see ""A challenge to Willie Smits' talk"" below.",February-09,TED2009,0:20:42,en,3/3/09,"trees,ecology,plants,green,biodiversity,animals,global issues,science",
